Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review,review_category
29644,UK,4156067,R2FHZBMU6D0ROG,B00GY0HJ4K,93495972,Jelly Splash,Mobile_Apps,5,0,0,N,Y,2014-11-29,#Jellysplash Jelly splash is the best with candy crush. It's awesome,1
30995,UK,4325260,R1TDRAFVRB4SAP,B00AREIAI8,265040255,My Horse,Mobile_Apps,5,0,0,N,Y,2015-06-17,Amazing!!! An AMAZING!! Realistic and Fun way of looking after a horse. Suitable for all ages and would recommend to my friends!😃,1
96714,UK,19736385,R3KKFD3T8Q6EQ8,B009VI641G,37602520,After Earth [DVD] [2013],Video DVD,2,3,5,N,N,2013-08-07,"Jaden Smith ISN'T READY Will Smith is undisputedly one of the best Hollywood actors out there. And when he tried to introduce his son to this life, things looked like they were going well. However this proves the kid just isn't ready..<br /><br />The Karate(kung-fu) Kid was, in my opinion better than the original. Smith jr did a superb job. However in this. It just aint here. Sorry kiddo.<br /><br />As for the rest of the movie. Its pure horse manure. Will smith is also terrible, as his attempts to make himself look emotionless, instead make look like he is falling asleep in every scene (which he probably was to be fair, given the increably poor script).<br /><br />Give this one a miss people..",0
19032,UK,21507393,R16G75NARELAWG,0340896981,64985570,One Day,Books,1,9,11,N,N,2011-08-24,"Don't know what all the fuss is about I bought this book before I knew anything about a film being made but thought it seemed like a good read.  Most of the reviews were very positive and I liked the concept.  I dont normally read romantic/comedy novels but decided to give this a go.  I found it very hard to get into and rather boring.  I didnt identify with the characters since I never attended University and I generally do not warm to men who are 'players'.  Em seemed dull.  I tried to persevere but was still bored.  I flicked a few chapters ahead to see if it was any more interesting and found it wasnt, repeated this a few times and it never got any better.  I am slightly disappointed but then don't feel like I'm missing much.  I honestly don't know what all the fuss is about with this book and now the film is coming out I am not even slightly tempted to watch it.",0
63996,UK,8733324,RA88FF811WC0S,B00009RAJJ,432951987,Tusk,Music,3,0,0,N,Y,2014-11-09,Three Stars good tracks i have not heard before,0
61063,UK,6346759,R2QNVCFRJHB00Z,B00S2HCGUA,497936246,The Day Is My Enemy,Music,5,0,0,N,Y,2015-07-19,White gloved boilersuit glowstics happy hardcore NOT Great Album,1
58051,UK,5458376,R2XGARI99DOKM6,B00AM0HPDS,474881117,Sing To The Moon,Music,5,0,1,N,Y,2014-01-08,"best album this year fantastic album has to be huge . something you just cant stop listening to cant wait for her next, and this is from a rock nut.",1
39936,UK,4696356,R5IFR79FJ94FR,B0063M22QO,665995003,Mahjong,Mobile_Apps,3,0,0,N,Y,2014-10-06,Three Stars Addictive,0
30623,UK,4313414,R3IXPOFGEIUDTL,B00IKZX1ZI,578520888,Frozen Free Fall,Mobile_Apps,4,0,0,N,Y,2015-01-24,Brill game Enjoyable game though gets a bit repetitive. Difficult to get through some levels without buying more moves or time.,1
94968,UK,18394144,R2DNIPI01748MB,B002ATVDIM,788634925,Desperate Romantics [DVD] [2009],Video DVD,3,2,4,N,N,2010-05-03,"Get the Ken Russell bio-pic instead Desperate Romantics is a jolly romp, but anyone who wants a more truthful account of the PRB which goes beyond depicting them as louche, self-obsessed alpha cads would be better off to see Ken Russell's Dante's Inferno.  This film was made for the BBC.  This black and white film manages to capture the charismatic quality of Rossetti, the eccentricity of Swinburne, Siddal's ethereal beauty (and working-class practicality).  It shows the artistic achievements of  the PRB in an engaging, humorous and also respectful manner.  The BBC series of Russell's early films (which also includes his Song Before Sunrise - about the composer Delius) is available in US formats from Amazon.",0
7185,UK,6497199,R1WRZLL8ERPQK5,0230748260,538471448,Mightier than the Sword (The Clifton Chronicles),Books,5,0,0,N,Y,2015-03-11,Five Stars Excellent read can't wait for the next one excellent service,1
7929,UK,6911559,R252E1NWWL7Z7T,0330514016,589013680,Childhood's End,Books,5,0,0,N,Y,2014-10-13,Clarke is my favorite UK sci-fi author First read has a teenager in the 60s. Clarke is my favorite UK sci-fi author.,1
94176,UK,17687341,R1ZI5KD14D3MG6,B0019GJ4EM,54731350,Escape From New York [Blu-ray],Video DVD,3,0,0,N,Y,2015-03-05,"1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane. In 1997, when the US President (Donald Pleasence) crashes into Manhattan, now a giant maximum security prison, a convicted bank robber (Kurt Russel) is sent in for a rescue.<br /><br />Well directed by John Carpenter, cool cencept, decent acting, Russell is able to say a lot with little dialogue, through his body language and facial expressions and a good supporting cast, some action scenes, decent CGI for an 80's film back then, decent costumes for a budget of 6 million dollars, with the budget being low carpenter manages to make it look good for its time and the music is good and suits the theme for the film.<br /><br />Overall a good sci-fi/action film.",0
74822,UK,29046036,R369NN5KRJQ1ZY,B003HC8I5M,458754151,Going Back,Music,2,2,2,N,N,2010-09-12,"Phil Collins - Ain't nothing like the real thing Oh dear. I am sure that Phil Collins deeply loves this music and to be fair he makes a decent fist of &#34;Papa was a rolling stone&#34; and &#34;Uptight (Everything's alright)&#34;. He also frankly admits that this was a labour and love and as such &#34;my idea...was not to bring anything 'new' to these already great records&#34;. The trouble with this statement it that it begs the question why record them at all or more importantly what additional dimension is the selling point for this? Doing an X factor style run through of these great songs as an exercise in reverence is laudable but as a scintillating piece of music it falls flat. Carole King's &#34;Going back&#34; has been better covered by other artists not least of all the lovely versions by Dusty Springfield and Nils Lofgren. &#34;Heatwave&#34; always sounded perfect when performed by the Motown female groups like Martha and the Vandellas or the Supremes, thus Collins is onto a hiding to nothing here. His cover of &#34;Jimmy Mack&#34; is truly excruciating (although not as bad as &#34;You keep me hangin on&#34; on the deluxe edition), while &#34;Going to a Go Go&#34; is so intrinsically associated with Smokey Robinson and the Miracles that any artist would be brave to cover it and Collins voice is just not up to this. Thus for anyone to fall deeply in love with this album they must already be deeply in love with Collins voice since he admits that these are ultra straight recreations of the originals and while the backing musicians playing may be impeccable the &#34;shop window&#34; is Collins himself. The previous recent take by a white singer on the Motown catalogue by Michael McDonald kind of worked (although not always) but that was fundamentally because the former Doobie Brother does sound like a black singer, with Collins you keep expecting him to break into &#34;Abacab&#34; at any minute.<br /><br />Having listened to Phil Collins take on the work on these classics of Motown I would remind the new or discerning listeners that Motown Chartbusters Vol 3 remains available on Amazon for under four quid where this transcendent music can be heard in its glory, as vibrant today as it was in the Sixties. If you don't own the originals seek them out and get the most sublime pop music of the 20th century to rank with the Beatles. Finally while I am not overly fond of Brian Wilson's recent covers album of Gershwin songs to his credit he tries something different, alternatively Robert Plant presents a model for older artists to aspire to with his brilliant choice of music for &#34;Band of Joy&#34;. At one time Collins produced an album with his jazz fusion group Brand X called &#34;Unorthodox Behaviour&#34; which actually rivalled Weather Report in its brilliance (more please) in contrast &#34;Going back&#34; stands as an exercise in treading water by a very likeable bloke, but in the words of Marvin Gaye and Tammi Terrell it &#34;ain't nothing like the real thing&#34;.discerning listeners that Motown Chartbusters Vol 3 remains available on Amazon for under four quid where this transcendent music can be heard in its glory, as vibrant today as it was in the Sixties. If you don't own the originals seek them out and get the most sublime pop music of the 20th century to rank with the Beatles. Finally while I am not overly fond of Brian Wilson's recent covers album of Gershwin songs to his credit he tries something different, alternatively Robert Plant presents a model for older artists to aspire to with his brilliant choice of music for &#34;Band of Joy&#34;. At one time Collins produced an album with his jazz fusion group Brand X called &#34;Unorthodox Behaviour&#34; which actually rivalled Weather Report in its brilliance (more please) in contrast &#34;Going back&#34; stands as an exercise in treading water by a very likeable bloke, but in the words of Marvin Gaye and Tammi Terrell it &#34;ain't nothing like the real thing&#34;.",0
3467,UK,4735434,R1GJP9Q93NI145,0141976144,836582735,"Wreck This Journal: To Create is to Destroy, Now With Even More Ways to Wreck!",Books,5,0,0,N,Y,2015-02-09,Amazing 👌👌👌soooo good,1
4806,UK,5393733,R1UNX2OGHCRG9K,0552774367,485582046,Twenties Girl,Books,4,0,0,N,N,2014-02-16,"Loved it First of all: What a cute cover!!!<br /><br />You just gotta love Lara. At first she is sad and unsure. She had her heart broken and her great aunt Sadie died. Then Lara thinks she must be dreaming, when she sees a younger version of her great aunt as a ghost. This ghost wants her necklace and Lara has to stop the funeral. She tells everyone that she thinks that Sadie was murdered and has to go to the police. Sadie is there every step oft he way and Lara tries to find out where the necklace is, which turns out to be very hard.<br />The converstation between Lara and Sadie seem very real through the writing and it’s funny to see how Lara acts in front of everybody.<br /><br />Through her work Lara discovers that Sadie is a big help. She can just go anywhere and spy. She helps Lara with that. So Lara wants her to spy on her ex-boyfriend. Sadie can even make him think that he still loves her and they get back together again.<br />Also Sadie has laid her eyes on a guy, she found him in an office. Now she wants Lara to go out with him. In an embarrassing moment Lara asks him out in front of his colleagues, and he says yes. Lara thinks that he is never going to call her, but then he does (Sadie convinced him). The situation couldn’t get funnier and more complicated. I really enjoyed that, because it made the story more interesting and alive.<br /><br />Sadie is a girl from the Twenties, so she wants Lara to wear clothes from the 20ies. Lara doesn’t feel comfortable, but she decides to do it anyway, it’s just one date right? Well, she thought wrong, Ed invites her to a Business Dinner where Lara uses her „magic powers“ (Sadie) and entertains the people. Lara knows, that Ed is American and didn’t see anything of London yet. They agree on a sight seeing tour, where Lara shows him the city. In the meantime she is still figuring out where the necklace is and she breaks up with Josh. He wasn’t right for anyway. Well, at least that was my feeling.<br /><br />Forthe sight seeing Lara takes Ed tot he Tower of London first. They talk a lot and seem to be having fun. Their chemistry is growing and growing. Then they go on onto the London Eye.  That’s where it happens, finally: They kiss. BUT, Sadie sees it, so Lara is confused and tells Ed that she needs to sort out things first. I finally thought YES, they made it, but …<br /><br />I felt so sad for the two of them, because they’re perfect together!!!<br />Of course Sadie is upset and Lara has no success speaking to her. So she tries to find out more about Sadie’s past and suddenly she gets closer to the truth.<br />A week after their unfortunate date, Lara hears twenties music: the festival (Ed and her got tickets for that). Maybe that’s where Sadie is and so Lara goes there and there she is. Sadie still refuses to talk. Not only Sadie is there, but also Ed, more gorgeous than ever. They talk and Sadies tries to convince him to leave. However Ed doesn’t listen to her and he kisses Lara. That’s where their future started and then Lara tells him about her great aunt Sadie and the necklace. She shows him something and Sadie follows them and is surprised of the reveal...<br /><br />Such a funny and romantic story, with lots of great moments and chemistry.<br /><br />Rating: 4.5",1
69584,UK,22786096,R19HNBQ86IBNRX,B00E6OQL68,713096141,Aventine,Music,3,0,2,N,Y,2015-02-20,"disappointing CD oh dear, started so promising, then whole album started sounding the same, and it was quite depressing low mood vibe....ended up giving it to a charity shop.",0
16931,UK,19368273,R3LIA49NU94KIT,0091956145,803172158,The Martian,Books,3,1,2,N,Y,2014-12-08,"Technical /mathematical/ manual on the bodies needs in a confined space. interesting at first ,funny but shallow .I wanted more of a description of the planet the pitfalls the scenery the investigation on f the surrounding s but what i got was total technical detail and mathematics of  how many lit-res of water i needed /oxygen to survive, how to cope with the food limitations for a year . This could have  happened on the moon or in the deep sea . i skipped the latter stages of the book to see the obvious ending then gave it away.",0
72667,UK,26691382,R2F91UE8XF69IN,B004NSULHM,114263407,The King of Limbs,Music,2,0,2,N,Y,2011-04-14,"the king of limbs unlike most on here im feeling let down (again).....if radiohead was a premier league football club[[ASIN:B004NSULHM The King Of Limbs]] then they would have to be liverpool, a once great team but now living on its past glories...... the only reason i gave it 2 stars was nothing to do with the music, but for the album artwork",0
13512,UK,7669314,R1GS568HCLS4P7,1781161313,15742944,Aliens - Colonial Marines Technical Manual,Books,3,0,1,N,Y,2013-04-08,"just for hardcore fans its a book only for the hardcore fans. its like a manual for militars. i am a great fan of &#34;aliens&#34; and the colonial marines, but after i read the book i dont have the intention to keep it. it could talk more about the film itself",0
19882,UK,22408498,R1D63PR99H4GQK,1849163863,527447951,The Blackhouse: Book One of the Lewis Trilogy,Books,2,2,7,N,N,2012-10-22,I'm obviously in the minority... ... I found this book average at best.<br /><br />The tendancy to jump from first person to third person removed was annoying. I guess if you have visited or live in the region the book was set it may be be more interesting to hear the description of the location but personally I found it tedious and didn't really add to the story.<br /><br />Character development was ok - patchy in places but ok.<br /><br />Will I read the following two books....i'm not sure....,0
19493,UK,22002318,R10Q37VVZY9C3A,1444780786,503812303,Gordon Ramsay's Ultimate Home Cooking,Books,3,0,1,N,Y,2014-02-17,Recipes for Home Cooking This recipe book includes some good recipes.  Some require a few more unusual ingredients than usual home cooking.  Nice to have different ideas.,0
38751,UK,4324540,R29X796E112P65,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,3,0,0,N,Y,2015-08-05,Three Stars Excellent game,0
30684,UK,4315996,R2BF4S7KWZRKPQ,B00W3V83QW,644120444,Bubble Witch 2 Saga,Mobile_Apps,5,8,11,N,Y,2015-08-24,really good. I think it is really good I think you should get this game and great for kids<br />😀😀 and fantastic for free.it is really fun for adults and kids 😅  😅.,1
88720,UK,5579388,R3RQX9D63YG7EN,B00BJ0RKLC,245425611,Evil Dead [DVD] [2013],Video DVD,2,2,5,N,Y,2014-02-15,"Evil?no,not really.Dead?no,not really! Remake?reeboot?who cares?its that time again to get a bunch of unknowns and remake a classic.Take away all the elements that made the origanal such fun and this is what you get.A humourless,rushed and annoying case of couldve been something great but isnt.Dont be fooled by the trailer for the film!!!there is no chainsaw action,no were gonna get you song and alot of scenes darkened and shortend than promlsed.im not saying its awful.im saying,like a beady eye albulm, why bother.",0
4322,UK,5207962,RRBNAXJ0ARRIK,1444778161,745313603,Leaving Time,Books,5,0,0,N,Y,2015-08-03,"I love love love this book!! I have completely fallen in love with this book, I struggle to find a storyline that isn't completely predictable and Leaving Time shocked me so much that I was left open mouthed. It also broke my heart a little.<br />Jodi Picoult gives each of the main characters their own chapters allowing us to see the events unfold from different perspectives which was brilliant when reaching the climax of the book as it didn't reveal the twist in its entirety until each character had 'spoken' which meant as a reader you can piece together the events as the truth unfolds.<br />The novel includes romance, adultery (without being explicit), paranormal activity(in a mature way), family bonds, and how humans & elephants cope when those bonds are broken somehow.<br />The story includes moments of heart break and is definitely a tear jerker. After reading this book you'll just have to sit for a few minutes and really think about what you've just read.<br /><br />So happy I purchased this. Honestly one of the best books I have ever read.",1
49887,UK,18492338,R3FM4WZE0WED7Y,B00HA8WNZ0,76035168,LYNE,Mobile_Apps,2,0,0,N,Y,2015-05-14,??? I don't get it.,0
49161,UK,17797099,R1EZ178RGWI1CO,B00QL0ST1K,811539537,FIFA 15 ULTIMATE TEAM,Mobile_Apps,1,2,4,N,Y,2015-04-12,getting it on I'm rating 1 Star because every time I go of it and go back on it keeps saying connecting to service and it always restarts the game,0
97588,UK,20343268,RSIM0I5YZQCY2,B003H04O7U,386754346,Inception (Two-Disc Special Edition) [DVD] [2010],Video DVD,1,9,24,N,N,2010-12-20,"Film - Fair, DVD playback - utter tosh! I watched this at the weekend, having seen it previously at the cinema. I say I watched it at the weekend, I didn't we turned it off because of the very poor quality of the DVD playback. Pixilation galore. At first I thought it might settle down or my eyes would grow used to it, but it seriously is that bad.     Is it;    A) Just a poor copy.  B) Overloading the disc with too much data  C) Take answer B) & add; a cynical attempt to get everyone to start buying Blu Ray only for new releases    When the price of Blu Ray falls into the current DVD price bandings I will consider it, but as that will mean two Blu Ray players for two rooms to make the format flexible for home viewing I'm in no rush. No matter how hard they push the product.     I mean, who is really going to fork out for the Blu Ray/DVD combi pack every time something comes out? Not old tight wad me I can tell you.    Another thing why can't I copy films to digital formats like I can music CD's (allegedly I may be aware of this).     Another rip off, buy it not once on DVD, get it again on Blu Ray & then purchase it for your portable player, for films on the go! Are you having a laugh?    Free digital copy - Now that is an offer worth taking up, making the purchase cost effective, but sadly there is so little choice.     Passionate about film, passionate about pricing!",0
71549,UK,25343975,R2ZKKS8VZ2IKLQ,B00FOY5JX0,49903503,ARTPOP [CD+DVD],Music,1,14,25,N,N,2013-11-19,"OH no I used to like gaga but this album is truly awful. I am a Madonna fan but am not so shallow as to get involved in all the rubbish that fans get involved in but on the song fashion it is a complete and utter rip off of holiday, it is so blatant we actually started laughing when we heard it. She is better then this but she had become a parody of herself.<br /><br />There are a couple of mediocre tracks but the rest is a complete mess, musically it is all over the place, vocally it is poor but production is good.<br /><br />Lady gaga do yourself a favour and disappear for a while, write some decent material which we all know you can do and stop getting in the paps every day dressed up as sponges etc!!!<br /><br />I am taking this cd back it is so bad and I am really disappointed in this half hearted attempt. if you want to survive in the fickle music industry you need to produce better or you will disappear in the tirade of good female performers and please stop with ripping Madonna off, having influences is good but if you are continually seen and heard ripping her off you will become nothing more than a tribute act.",0
8151,UK,7045277,R27U8R65OSUPEK,0099579936,600633062,Fifty Shades of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades of Grey Series),Books,4,0,0,N,N,2015-02-25,Four Stars Good said wife,1
67963,UK,20850519,R1763KD68PQQWT,B0017V7GTY,147306546,The '59 Sound,Music,3,1,1,N,N,2008-12-02,"59'Sound? There are a few outstanding tracks on this album.  The rest of the songs are of a good standard, making this an altogether very listenable album.  There is really nothing bad to say.  I would recomend that you buy it.  But that's it.  There is nothing groundbreaking or any real sparks of genius here.  It's just good time roll n rock.  The story telling is good, with extra cheesy lyrics chucked in for good measure.  I imagine this disc will stand the test of time, that's always a good thing.",0
30110,UK,4267795,R35UHZKMO01FST,B00E6Z0THE,796265984,Alice Trapped in Wonderland,Mobile_Apps,4,0,0,N,Y,2015-01-01,Great Great graphics and lots of time to solve puzzles,1
2135,UK,3955446,R34FHD4LV9B8WZ,1846535182,459394914,Avengers Versus X-Men,Books,5,0,1,N,Y,2015-03-10,Five Stars Epic !,1
67218,UK,20021133,R2F974EI173LE3,B00283S6VM,372793173,The E.N.D,Music,1,9,16,N,N,2009-08-09,"all fillers no thrillers Based on the current two chart songs (Boom Boom Pow and I gotta feeling)I bought BEP's latest album, hoping to find similar quality. No such luck -the other 14 songs are fillers, as you find so often these days buying albums. I wish I spent my money on singles downloads - not on this album.    the END",0
41750,UK,6523794,R579JJIUUEI26,B00QYI3PJU,583400432,Laserbreak Pro,Mobile_Apps,3,0,0,N,Y,2015-08-01,"Three Stars Like the idea , but.to samey good for half an.hour",0
49350,UK,17974624,R1CR55C99F93EP,B0094BB4TW,569156287,Facebook,Mobile_Apps,1,0,0,N,Y,2014-07-03,"Rubbish News feed is full of updates from 1, 2 even 3 days ago even when I refresh. Not a good app at all!",0
41576,UK,6323588,R3F9UYS933USY3,B00CWY76CC,605389316,Can You Escape,Mobile_Apps,3,0,0,N,Y,2015-05-18,No Possibly did not load properly. I got so far then the game would not progress on my Kindle Fire.,0
60968,UK,6319667,R6KFQZQKBNB22,B00007J36G,960237782,In Absentia [European Edition],Music,5,0,3,N,N,2015-02-02,... their very very very very very very very very best. Porcupine Tree at their very very very very very very very very best.,1
13676,UK,8452339,R32S5XF823CJOZ,1846687349,467980841,We Need To Talk About Kevin (Serpent's Tail Classics),Books,3,0,1,N,N,2013-09-05,A Better Film than Book I much preferred the film to the book in this case and would advise everyone not to bother with the book but to rent the DVD instead.<br /><br />It is what it is - but the writing style is pretentious and bloated.<br /><br />It makes a great movie though!,0
58426,UK,5560616,R11O1VE9FQ1760,B00F0O8SZK,104248144,Home for Christmas,Music,5,0,1,N,Y,2014-03-05,Five Stars My granny luvs susan!!!,1
4279,UK,5188702,R1RT7EB92OKF1,0552778095,668148741,The Unlikely Pilgrimage Of Harold Fry,Books,5,0,0,N,N,2014-11-14,5 stars !! Very good,1
36165,UK,4658617,R2CNQFQVS9LBD2,B00DUGCLY4,144324129,Guess The Emoji,Mobile_Apps,5,0,0,N,Y,2014-04-28,"good really good game , had fun with my sister seing who could get the most in 5 mins. Some of them are hard , some easy some middle. Overall really good xx",1
29569,UK,4137417,RVXRHVWCPK14V,B00AKEMHCA,100512538,Bloons TD 5,Mobile_Apps,5,1,2,N,Y,2014-03-26,"Perfect! I love this game! It's entertaining and can keep me hooked for hours! And even better, it doesn't force In_app purchases so if you don't want to spend money, It's completely fine! definitely worth buying, never had so much fun in my life. XD",1
43309,UK,8051014,RWCKTMCABORH4,B00AIJP9BS,115417765,Get the Egg: Foosball PRO,Mobile_Apps,3,0,0,N,Y,2013-06-03,Get the egg: Foosball pro This game was okay to play and you need two players. Sometimes the game glitches but it is usually fine . After a while it can get a bit boring and you just tend to give up so be prepared not to be really excited by this game.,0
15402,UK,16956344,RRHRAII1125NT,055277331X,362925721,The God Delusion,Books,3,5,15,N,N,2007-12-12,"So-so demolition of an easy target If you're religious you may not like this review. Chances are you won't ike the book either. Better stick with self-help books and a nice cup of tea.  The usual offering from Richard Dawkins, who once again logically thrashes the infantile rhetoric and platitudinous sputum offered by religion and it's advocates. Still, I can't help but feel it's flawed in some important way - perhaps the way he characterises religion in simplistic terms to support his thesis. But then again, religion *is* pretty dumb... And I can't find any logical errors per se in what he argues.",0
89194,UK,6461226,R13TS98S1UKVS8,B00IONUOPQ,872568687,The Grand Budapest Hotel [Blu-ray],Video DVD,3,0,1,N,Y,2015-03-22,Three Stars speedy delivery. film was okay.,0
63525,UK,7202524,R2YEOY9O0NGXO9,B00L11GBSC,183592845,Stars,Music,3,4,5,N,N,2014-09-03,and while I liked their singing in BGT I too was disappointed with ... Hey you guys I paid $34.95 In Australia to get it through my local music store; and while I liked their singing in BGT I too was disappointed with the quality of the product.  Done too quickly to make a buck!!,0
95721,UK,19032613,RGRANK0PA2RN4,B00D89XX2C,472324974,Transformers: Dark Of The Moon [Blu-ray] [Region Free],Video DVD,3,0,0,N,Y,2015-01-23,Three Stars Was okay if you like the other you will like this,0
23919,UK,26751035,R3S4HRVQAQZEHW,1843913720,122923011,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Books,3,0,0,N,Y,2013-03-12,Book chosen for me to read for a local book club Not my sort of book but good to read something not of your own choice.  I got rather bored readit it.,0
16303,UK,18410708,R38XS3MR2U9VTY,0747591059,400589274,Harry Potter and the Deathly Hallows (Book 7) [Children's Edition],Books,3,3,6,N,N,2008-01-21,"Disappointment? The seventh and last chapter \\""""The Deathly Hallows\\"""" is an exciting book but I went through it with mixed feelings. I wanted to know what would happen in the end but I was frightened about a sad ending, too. I didn`t expect that Harry Potter would die but I was so shocked about Dumbledore's death that I suspected there would be  another death.<br />The book started excitingly but in the following paragraphs it was hard for me to read on. People who have read that book to would possibly know what I mean. The time passed on very slowly and it threatened to become a bit boring. After some weeks I took the book up again. It was just one page later that the next thrilling scene came. The whole book took me into different senses. I was sad, disappointed and totally carried along. To be honest it wasn`t the best book in the series of J.K. Rowling's Harry Potter. I rushed through the earlier books, while this one took more time. For me this has to be the last book about Harry Potter because I don't believe that any further books would reach the high quality that has been achieved in the first six books.<br />In my opinion the ending isn`t very good. It is boring and does not satisfy me. I get to know things which I don't want to know but I don't get to know things in which I'm really interested. To conclude, I liked that book but it wasn't the best book I`ve ever read.",0
33906,UK,4633123,R36B4XVR1S1PGD,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,5,0,0,N,Y,2014-01-03,"i like this game This game is good, very addictive, I play this game every day, I jhad been told about this game by friends that is why I downloaded it",1
97710,UK,20422164,RMHOSAJTJD5FV,B004BDOEZ4,853906105,Rango [DVD],Video DVD,3,0,0,N,Y,2015-08-06,Three Stars ok,0
60691,UK,6220504,R2GXS9UK1DI0NT,B00FQ0VQF2,120821374,Right Place Right Time Special Edition CD/DVD,Music,5,0,0,N,Y,2014-01-03,Brilliant This CD Was a Christmas gift for someone. They say it's brilliant so can't wait to borrow it from them.,1
11239,UK,8638329,RS34Q82PL1R94,1848773013,837608127,Maps,Books,5,0,0,N,Y,2014-10-07,Five Stars bought form my partner who is very pleased with it.,1
54469,UK,4334992,R1HDAIIV7V2EEK,B000001IQH,304176799,And Out Come The Wolves,Music,5,0,0,N,Y,2015-03-25,Five Stars great,1
30869,UK,4322400,R1MOZ70I2QHUFS,B00GINENG0,199830611,My Talking Tom,Mobile_Apps,5,0,0,N,Y,2015-03-10,Five Stars Grandson loves it.,1
49191,UK,17817310,R2D5XSED1RB9G4,B00EU9VCKO,876851477,XnRetro Pro,Mobile_Apps,3,0,0,N,Y,2013-10-23,not great not great and not the worst though it did seem to make my Kindle Fire HD run pretty sluggish until I uninstalled it,0
50716,UK,2252234,R1N5GJSE8PSXWY,B00L5J4PYC,497311288,Complete String Quartets,Music,5,2,8,N,Y,2014-12-04,Five Stars Great music great sound,1
88482,UK,5114992,R1HT73G24YFKLF,B00006GEMA,121913818,The Beatles Anthology [DVD] [1995],Video DVD,2,0,12,N,Y,2015-03-05,Two Stars THE DVD HAS NO DANISH SUBTITLES :-(((,0
85404,UK,5296887,R2D5Z0NVXVT1M8,B000HXDM0U,573630801,Yes Minister and Yes Prime Minister - Complete Collection [DVD] [1980],Video DVD,4,0,0,N,Y,2014-12-16,... I have not seen the quality but seems very good value for money Given as a gift to a friend so I have not seen the quality but seems very good value for money.,1
44411,UK,8753695,ROC30MFCTRBT5,B00J2VSS0C,716687953,Letters From Nowhere®: A Hidden Object Mystery,Mobile_Apps,1,0,0,N,Y,2015-01-07,Very unhappy Total waste or time will not down load waited 24 hours still didn't load so deleated into archive,0
13001,UK,5348951,R1QZW8MUFILHX0,144471256X,321732450,"Full Dark, No Stars: featuring 1922, now a Netflix film",Books,3,0,1,N,Y,2015-07-18,"Three Stars Not the best for me, but each story will be different for everyone, so ignore all reviews! ha",0
6486,UK,6112719,R38ZDDH18G3Y66,0241959314,519845136,Rachel's Holiday,Books,5,0,0,N,Y,2014-08-29,A good purchase I bought this as a present for my mum. Seem a very good book though I haven't read it yet. Was very well recived and well packaged on arrival. Would recommend it to anyone looking for a lighter read.,1
81881,UK,4536384,R2YG534B5UH7NU,B008YV0XDG,663935341,Pitch Perfect [DVD] [2012],Video DVD,5,1,1,N,Y,2014-02-05,Great DVD Amazing! Good quality! And I could get it on my phone and iPad! Must get! If your not sure whether to get it or not the answer is yes!:),1
48307,UK,16829132,R3KJ2F3O7EJDNN,B00CH26TL8,64052811,Bubble Witch Saga (Kindle Tablet Edition),Mobile_Apps,1,0,0,N,Y,2015-05-30,One Star Not for me,0
85001,UK,5218480,R1W89IQWK6B2KV,B0095HHO8A,100047036,The Hobbit: The Battle of the Five Armies [Blu-ray 3D + Blu-ray] [2015] [Region Free],Video DVD,5,0,0,N,Y,2015-05-02,buy buy,1
43447,UK,8170939,R18DKSD0H87DM,B00I8Q77Y0,370420344,Flappy Wings (not Flappy Bird),Mobile_Apps,3,0,0,N,Y,2014-03-01,My review This game is quite hard but it's a good game.<br />It also poops which might be funny for some of you.,0
68368,UK,21317906,R2H9D8A9PAJDUG,B004AYEQF2,232535320,Ritual,Music,1,3,7,N,N,2011-02-16,Disappointing... Keep away from this album if you liked the first. I have never been this disappointed with a follow-up. Synch-pop at its worst...,0
77012,UK,3425134,R2OH6988ELKRRN,B005MO73JA,257884456,Tron and Tron Legacy [DVD],Video DVD,5,0,0,N,Y,2014-08-03,Five Stars Fantastic :),1
25227,UK,79214,R2AVA1AGSXWNMY,B00NWDP6P6,283277710,CCleaner,Mobile_Apps,5,0,0,N,Y,2015-05-02,I use on my kindle fire with great it is an effective tool to use and so simple to use.I use on my kindle fire with great effect,1
88746,UK,5619486,R2MA8TG04Y4SR3,B003IHUHYG,714822857,The A-Team [DVD],Video DVD,3,0,0,N,Y,2014-08-02,Three Stars A good dvd,0
73038,UK,27120577,R1LVJDK9TLXULH,B000063TS9,978971424,Shostakovich - Jazz Suites Nos 1 and 2,Music,3,0,11,N,N,2010-03-15,Shostavich CDs arrived on time. The track I was looking for was there and sounds OK. It serves it purpose.,0
88339,UK,4794293,R3RWLQZ171MAA4,B00FZLFQ0I,172799737,Frozen [DVD],Video DVD,3,0,0,N,Y,2015-01-16,Three Stars not as good as it's made out to be but ok !,0
44092,UK,8641885,R1UAW2FN2ZR649,B008KYOCA2,85757353,Jorte Calendar & Organiser,Mobile_Apps,1,0,0,N,Y,2015-08-23,One Star I've not ordered this item or received it thanks,0
